Store,Dept,Date,Weekly_Sales,IsHoliday
16,3,2012-06-08,6323.45,False
11,40,2010-04-02,56083.92,False
12,85,2012-03-16,1377.86,False
34,93,2011-09-16,30453.51,False
36,82,2011-07-15,4820.51,False
4,7,2011-05-13,45843.55,False
45,23,2011-12-16,42631.49,False
12,33,2010-08-27,20031.67,False
9,2,2012-04-06,28702.77,False
18,26,2011-06-10,11182.74,False
32,83,2011-04-01,3927.94,False
9,14,2010-10-15,5844.37,False
37,5,2010-03-12,804.68,False
14,46,2011-03-25,31557.92,False
13,17,2012-07-06,14141.14,False
4,21,2010-06-25,9077.66,False
35,90,2011-07-01,11058.38,False
45,19,2011-07-29,1379.95,False
16,30,2010-10-01,1151.0,False
17,52,2010-09-24,3639.36,False
10,33,2010-07-23,18382.25,False
26,94,2012-06-22,53722.77,False
1,2,2011-08-12,45341.92,False
14,78,2011-12-23,0.0,False
41,80,2012-01-13,17415.13,False
19,42,2010-06-04,6401.22,False
41,23,2011-05-20,16801.17,False
31,6,2010-05-07,6223.81,False
19,32,2010-03-26,6463.61,False
23,82,2012-09-14,20494.37,False
18,82,2012-06-29,14919.36,False
3,17,2011-06-03,2162.44,False
9,41,2010-03-12,188.0,False
32,79,2010-12-10,16281.43,False
8,46,2011-12-16,25690.16,False
21,14,2011-01-21,14155.35,False
12,72,2010-09-17,51238.31,False
2,8,2012-02-03,62315.55,False
18,74,2011-07-01,22947.89,False
45,41,2010-02-26,494.0,False
45,30,2011-02-25,2975.04,False
17,16,2010-04-02,7019.88,False
16,90,2010-12-03,5228.92,False
25,33,2011-01-28,1839.43,False
39,40,2011-07-01,56114.69,False
42,40,2012-06-15,19748.93,False
44,87,2011-06-10,214.68,False
44,60,2011-11-25,334.4,True
13,13,2011-09-02,53292.8,False
18,9,2011-07-29,25730.24,False
18,23,2011-10-14,29898.48,False
21,41,2010-07-23,1173.99,False
24,2,2010-12-17,42491.42,False
24,52,2011-09-16,1654.15,False
15,67,2012-09-21,4388.04,False
26,27,2010-05-07,715.25,False
24,58,2010-09-24,2550.0,False
28,32,2012-03-02,7337.49,False
41,72,2010-12-03,64196.92,False
16,21,2010-09-03,3753.71,False
35,58,2011-10-14,292.5,False
13,31,2011-04-08,3369.02,False
3,40,2010-09-03,17153.8,False
14,22,2010-10-15,17961.12,False
2,93,2011-01-14,77567.1,False
15,93,2011-05-06,348.6,False
25,4,2011-05-13,18389.67,False
17,11,2010-06-04,12143.53,False
12,21,2011-12-30,4179.9,True
26,83,2010-08-13,4020.41,False
2,90,2011-08-05,99403.38,False
19,1,2011-10-14,20570.35,False
6,58,2012-05-18,2260.0,False
30,42,2011-03-25,48.46,False
35,11,2010-08-27,10883.14,False
21,49,2010-08-20,11900.31,False
3,10,2011-05-27,10116.05,False
19,52,2010-05-28,1674.68,False
20,48,2012-02-17,1298.0,False
3,97,2012-02-17,410.36,False
5,31,2010-12-31,592.0,True
20,31,2011-07-22,3436.02,False
33,1,2012-10-19,3292.57,False
4,16,2010-10-01,10951.58,False
26,99,2012-02-03,195.0,False
4,32,2011-04-22,12344.65,False
34,79,2012-09-14,14770.07,False
1,72,2011-01-14,35873.69,False
24,33,2011-07-15,5162.35,False
22,41,2010-12-03,1087.5,False
23,96,2012-05-11,14369.67,False
16,54,2010-10-29,144.6,False
40,20,2010-12-10,2750.02,False
24,27,2010-02-19,2617.5,False
2,18,2011-11-25,50925.45,True
7,3,2012-05-25,7031.67,False
10,92,2011-05-06,47865.73,False
40,48,2012-10-26,894.0,False
10,56,2011-08-05,200.02,False
24,25,2012-05-11,10196.85,False
1,21,2011-04-08,7486.59,False
38,10,2010-02-12,242.06,True
38,96,2010-07-16,11423.26,False
6,55,2010-08-13,17605.31,False
14,13,2012-01-06,59129.78,False
36,40,2011-06-03,9821.38,False
19,83,2011-10-14,3641.47,False
42,5,2011-11-11,1407.24,False
12,31,2011-05-27,2933.48,False
32,80,2011-06-03,15596.45,False
18,11,2011-11-11,17646.49,False
27,38,2012-05-18,36334.38,False
10,23,2012-08-31,54524.55,False
29,10,2010-06-11,10263.23,False
42,79,2010-05-14,13721.14,False
37,90,2010-04-16,39838.26,False
8,52,2011-01-21,1762.44,False
28,85,2010-08-20,1844.29,False
17,17,2012-06-29,7794.73,False
31,44,2011-12-09,3677.37,False
18,14,2011-04-15,20371.02,False
23,8,2012-02-10,37191.0,True
36,92,2010-05-28,50932.03,False
31,37,2012-01-13,2662.69,False
8,38,2010-09-10,47289.69,True
22,56,2011-07-29,1603.05,False
32,80,2010-04-02,15028.53,False
31,82,2012-09-07,16626.64,True
2,7,2012-05-11,40999.93,False
23,33,2011-12-23,25098.43,False
18,11,2011-01-14,15947.76,False
26,2,2010-10-15,26571.87,False
37,3,2011-08-19,2791.85,False
28,36,2011-02-11,496.0,True
27,32,2010-12-10,12561.76,False
7,30,2012-03-16,1021.08,False
39,93,2011-04-29,36298.02,False
29,81,2010-05-21,5779.53,False
45,1,2010-06-11,11840.08,False
40,42,2012-05-04,5678.66,False
2,98,2011-03-18,14083.51,False
16,14,2012-02-03,7494.51,False
12,22,2012-03-09,14162.36,False
15,35,2011-01-21,1278.5,False
13,92,2010-12-10,170170.92,False
20,85,2012-10-12,4067.89,False
42,46,2011-05-20,6356.2,False
32,27,2011-10-28,1739.32,False
13,13,2010-10-08,48826.38,False
44,5,2012-08-03,712.6,False
15,28,2012-06-29,409.66,False
29,8,2012-07-13,19936.13,False
9,18,2012-09-14,977.51,False
8,3,2012-08-03,20530.99,False
37,14,2010-07-30,1379.58,False
3,85,2012-09-14,451.4,False
13,56,2012-09-14,2215.81,False
22,91,2010-12-24,20207.68,False
11,56,2010-10-29,1321.12,False
25,3,2011-02-18,9894.68,False
26,46,2012-03-16,9782.65,False
41,98,2011-10-07,9416.4,False
31,9,2011-06-03,15963.15,False
3,49,2012-08-03,14.85,False
24,79,2010-05-28,20906.23,False
23,21,2011-10-07,9072.03,False
37,93,2010-04-30,18086.3,False
4,5,2011-03-18,41110.42,False
18,2,2012-01-13,56312.31,False
3,85,2010-08-27,993.35,False
22,91,2011-08-26,24964.1,False
6,97,2011-08-12,21507.18,False
27,91,2010-09-10,72782.88,True
38,13,2012-06-22,10122.48,False
21,3,2011-10-21,10396.08,False
8,27,2010-10-29,1439.7,False
20,1,2012-06-15,29063.15,False
19,56,2011-07-15,4999.95,False
1,93,2010-02-12,70202.02,True
18,35,2011-03-18,3461.58,False
10,35,2010-11-26,10946.5,True
18,4,2011-12-09,27977.84,False
2,59,2011-12-16,6147.83,False
32,49,2010-05-07,3725.37,False
14,24,2010-12-24,24786.24,False
35,85,2010-10-22,2329.87,False
43,6,2010-02-19,43.04,False
35,35,2011-08-12,2713.65,False
25,37,2011-06-17,2925.52,False
1,34,2012-10-12,11105.36,False
11,31,2011-10-28,2979.73,False
37,18,2011-10-28,841.93,False
32,93,2012-02-03,37476.85,False
38,56,2010-02-26,66.94,False
9,71,2012-06-29,1522.13,False
29,67,2011-02-18,13011.72,False
14,36,2010-12-17,4956.0,False
5,4,2011-04-29,9761.36,False
29,24,2011-01-14,1647.51,False
21,93,2011-04-15,607.64,False
39,55,2010-09-24,9268.34,False
32,59,2011-04-01,517.54,False
36,26,2010-11-26,105.75,True
25,35,2010-06-18,3491.87,False
1,34,2011-12-16,14714.73,False
6,38,2011-02-25,69121.23,False
24,55,2010-06-18,16803.77,False
39,85,2012-10-26,1069.1,False
33,87,2011-02-18,1034.9,False
29,6,2011-06-10,4189.36,False
11,90,2012-03-30,44906.92,False
43,6,2011-04-22,21.76,False
4,31,2011-09-09,4382.87,True
8,28,2012-03-02,366.91,False
3,52,2011-07-22,922.5,False
45,49,2011-08-26,44.55,False
15,28,2010-02-19,790.83,False
23,93,2012-03-30,2199.94,False
43,4,2010-11-05,18048.82,False
28,97,2010-10-22,19215.58,False
9,19,2010-03-26,1447.03,False
41,32,2011-03-04,4640.59,False
17,1,2011-06-17,19150.69,False
10,13,2010-02-05,74020.63,False
5,41,2011-03-25,276.88,False
6,67,2011-08-12,8120.02,False
4,96,2012-04-20,40347.21,False
7,48,2012-05-04,2077.0,False
2,59,2011-01-28,903.74,False
1,72,2012-04-06,40174.72,False
25,2,2011-09-16,33539.51,False
33,93,2010-05-14,49129.77,False
38,7,2011-12-30,756.39,True
11,23,2011-12-30,39055.81,True
9,81,2010-02-05,2056.57,False
6,11,2011-11-18,20560.6,False
9,72,2010-12-24,72854.98,False
15,25,2011-09-23,9258.91,False
4,31,2010-12-31,2696.3,True
16,31,2010-11-12,1375.2,False
30,25,2011-11-18,21.17,False
10,95,2012-07-13,71075.23,False
24,55,2012-04-27,9017.62,False
11,12,2012-07-13,4741.66,False
24,42,2010-03-19,5528.14,False
22,22,2012-05-11,10329.19,False
41,60,2010-03-26,297.4,False
36,97,2011-10-07,5847.7,False
5,90,2011-04-08,2871.75,False
33,5,2010-11-12,249.84,False
33,1,2010-08-27,853.09,False
8,91,2012-01-20,32569.6,False
11,42,2010-02-12,6275.15,True
3,23,2010-05-14,7743.48,False
42,3,2011-12-02,606.92,False
35,74,2010-08-06,32854.03,False
32,98,2010-04-23,7764.74,False
13,58,2011-09-09,11010.0,True
22,17,2012-09-07,12236.59,True
37,9,2012-09-28,38.35,False
26,55,2010-08-20,6757.2,False
5,82,2010-06-18,3447.11,False
25,14,2012-07-06,8973.65,False
11,37,2011-09-09,3923.75,True
32,60,2010-02-12,1029.6,True
35,41,2011-04-22,2467.0,False
24,99,2011-05-13,40.0,False
13,7,2012-10-19,42991.39,False
29,3,2010-08-13,13653.57,False
1,1,2011-10-07,20797.58,False
16,59,2010-06-18,159.06,False
41,13,2012-03-02,32517.84,False
25,50,2012-06-08,2801.0,False
9,67,2010-02-12,7826.84,True
6,92,2012-08-10,104312.39,False
8,59,2011-07-01,298.57,False
43,40,2010-06-11,18621.0,False
26,94,2011-08-26,42874.99,False
35,21,2010-03-26,4976.38,False
24,80,2010-04-09,27683.87,False
29,72,2010-04-23,26248.28,False
38,40,2012-05-11,17135.28,False
27,10,2011-09-30,35131.26,False
38,5,2010-12-31,276.84,True
2,48,2010-03-12,-3.0,False
16,71,2011-08-19,2554.34,False
18,90,2011-07-08,13300.55,False
19,17,2011-03-04,19700.59,False
7,59,2010-09-17,109.64,False
32,16,2010-12-31,2823.82,True
2,81,2010-03-26,28639.43,False
32,58,2011-01-21,1330.0,False
5,54,2011-11-25,5.88,True
37,42,2010-02-26,106.97,False
22,36,2010-06-25,6191.0,False
28,46,2011-08-19,19431.76,False
8,27,2011-07-29,414.59,False
30,81,2010-02-26,12872.09,False
9,46,2011-04-08,9811.3,False
4,29,2011-11-11,11715.69,False
7,83,2011-03-04,552.18,False
2,93,2011-09-23,61189.72,False
15,3,2012-06-29,6308.01,False
42,82,2012-09-28,6960.34,False
10,90,2011-01-28,14614.15,False
39,58,2011-10-28,2165.0,False
4,5,2012-02-17,81340.16,False
6,44,2012-03-23,6781.28,False
27,91,2012-08-17,61750.19,False
25,21,2010-07-30,5854.58,False
38,60,2011-09-16,281.6,False
34,55,2011-11-11,26520.29,False
42,1,2012-04-06,17119.9,False
11,81,2011-02-04,14318.63,False
28,91,2012-08-17,50773.02,False
22,6,2011-10-14,4925.35,False
30,42,2012-10-12,48.3,False
8,60,2011-01-14,264.0,False
9,17,2012-08-17,6001.67,False
16,25,2011-11-04,5667.99,False
7,27,2011-12-16,707.43,False
43,1,2011-10-14,7162.77,False
6,35,2012-05-25,5301.12,False
34,92,2010-08-13,61446.9,False
27,32,2011-07-15,9199.21,False
38,93,2010-08-13,16162.91,False
25,4,2010-03-05,19225.48,False
31,9,2012-07-20,12586.58,False
22,95,2012-09-21,53310.49,False
43,7,2012-03-02,326.55,False
1,60,2012-01-20,941.6,False
20,5,2012-01-27,29568.19,False
12,17,2012-10-05,12605.31,False
42,95,2011-08-26,59188.81,False
38,82,2012-06-08,6406.42,False
15,90,2011-07-22,4815.18,False
30,3,2011-09-23,543.64,False
13,24,2011-11-04,13473.33,False
12,18,2011-02-04,1917.59,False
11,12,2011-10-21,5262.98,False
42,91,2010-12-03,37208.85,False
38,90,2012-08-24,36476.92,False
12,59,2011-09-16,421.15,False
39,40,2012-05-18,62711.52,False
6,18,2010-10-01,6931.99,False
16,34,2011-03-11,4632.38,False
30,90,2010-02-05,39189.44,False
12,46,2010-07-30,27027.93,False
13,85,2012-04-13,4076.35,False
7,81,2012-08-03,8046.57,False
32,42,2011-04-01,7456.65,False
29,5,2010-12-24,69467.35,False
25,98,2010-04-02,156.0,False
20,93,2011-08-12,57145.76,False
26,49,2012-09-07,2858.39,True
24,60,2012-03-02,153.0,False
35,28,2011-09-30,555.84,False
13,31,2011-09-23,3112.5,False
39,27,2012-09-28,1215.81,False
42,4,2011-04-22,14018.54,False
9,8,2010-07-30,20187.96,False
5,2,2012-10-19,11869.45,False
28,1,2012-08-10,13482.89,False
15,92,2010-02-19,16810.01,False
34,6,2010-02-26,4186.83,False
45,80,2011-12-16,1055.3,False
22,44,2010-04-16,3930.59,False
27,3,2012-05-18,10690.04,False
32,85,2011-10-28,2226.87,False
1,41,2010-12-10,1540.25,False
12,26,2011-11-04,20131.38,False
14,31,2012-07-13,3159.34,False
18,21,2011-08-05,4246.66,False
25,95,2010-02-12,37127.49,True
22,13,2010-06-04,37739.44,False
20,79,2010-08-13,38848.6,False
2,99,2012-04-06,60.0,False
32,81,2011-01-28,17906.3,False
14,18,2010-03-26,12681.94,False
11,94,2011-04-15,39781.59,False
20,16,2012-03-16,22984.05,False
29,20,2010-11-12,3461.31,False
45,22,2010-04-30,7764.69,False
34,92,2010-06-18,62138.56,False
12,31,2012-03-16,2820.07,False
4,29,2010-08-27,9688.14,False
12,33,2011-05-20,8031.65,False
25,20,2010-03-26,4231.02,False
15,82,2012-04-27,8959.72,False
13,27,2011-03-25,2224.46,False
14,28,2010-06-04,839.27,False
35,28,2011-10-28,975.94,False
43,18,2012-02-24,414.39,False
13,90,2011-05-20,112304.97,False
24,46,2011-02-18,15534.56,False
4,7,2012-03-02,35145.0,False
28,20,2010-02-26,7909.66,False
17,23,2010-10-15,14342.71,False
23,2,2011-04-29,55036.8,False
12,58,2010-08-06,3090.0,False
28,90,2011-02-04,78375.17,False
43,81,2010-08-13,21656.44,False
5,49,2011-12-16,26.73,False
41,35,2012-08-17,1898.63,False
11,40,2011-07-01,53100.01,False
7,5,2012-04-13,11710.6,False
17,90,2010-12-10,27381.84,False
16,11,2010-12-24,18479.79,False
12,58,2010-02-05,4640.0,False
8,36,2011-03-18,1149.5,False
22,56,2010-03-05,1074.3,False
16,55,2012-04-27,3021.84,False
3,71,2011-12-09,1383.85,False
10,23,2012-03-09,65895.75,False
20,21,2011-06-10,12138.19,False
6,12,2012-01-13,4965.84,False
7,48,2011-10-07,1812.0,False
28,82,2011-11-04,18865.61,False
31,12,2010-09-03,3000.39,False
6,1,2012-01-13,17559.09,False
19,8,2010-02-12,45921.29,True
18,29,2010-02-12,10632.68,True
23,25,2011-12-23,23234.65,False
1,72,2010-02-26,55590.73,False
22,40,2012-03-23,56601.44,False
33,81,2012-02-10,9778.38,True
27,56,2011-02-18,3283.09,False
13,2,2012-03-23,73167.31,False
38,20,2012-07-20,55.68,False
9,23,2011-08-12,9756.33,False
3,42,2011-10-28,3612.51,False
42,94,2011-05-27,35131.69,False
37,16,2010-09-17,1724.11,False
1,29,2012-10-19,3739.1,False
8,37,2012-09-21,2328.6,False
14,97,2011-12-02,20770.22,False
17,79,2010-08-20,27141.23,False
23,21,2010-09-03,8413.48,False
45,31,2011-11-25,3100.83,True
21,16,2010-04-02,11109.12,False
7,6,2011-05-27,3771.16,False
31,30,2011-08-12,3444.14,False
4,55,2012-01-27,13220.91,False
22,44,2012-01-27,4851.94,False
21,92,2011-03-25,19292.68,False
31,17,2011-12-02,9258.51,False
29,67,2011-11-18,6239.21,False
12,92,2010-10-29,22440.54,False
37,98,2010-06-18,4284.5,False
4,71,2011-11-04,7362.9,False
19,13,2012-06-01,32027.52,False
20,42,2010-10-29,8087.73,False
2,35,2010-02-05,4216.0,False
44,38,2010-11-12,49996.41,False
32,14,2011-08-12,14951.27,False
32,47,2010-07-30,30.0,False
27,28,2011-12-16,1314.47,False
12,32,2012-10-12,7322.82,False
38,1,2011-04-22,7723.64,False
1,26,2011-09-02,4014.69,False
34,48,2011-12-02,1877.0,False
6,8,2012-02-24,48995.52,False
35,12,2012-01-27,999.05,False
19,14,2011-08-19,17141.02,False
17,1,2012-06-01,18853.47,False
18,36,2012-09-14,2153.79,False
38,11,2012-06-29,862.04,False
27,49,2011-09-16,10869.54,False
6,44,2011-06-24,7273.71,False
8,26,2011-03-18,6742.78,False
45,24,2011-03-04,4486.4,False
35,24,2010-04-09,19109.87,False
28,2,2010-12-31,49570.66,True
17,81,2010-06-04,11096.12,False
21,56,2011-08-05,573.17,False
32,14,2010-05-14,14749.86,False
42,67,2011-10-07,839.94,False
24,32,2010-12-31,5022.45,True
10,85,2011-07-08,1972.48,False
44,46,2012-09-07,5728.98,True
17,60,2012-08-31,216.0,False
22,28,2010-03-19,1259.03,False
17,2,2012-01-27,40405.0,False
35,27,2010-10-01,957.44,False
41,93,2012-03-02,34193.64,False
15,8,2012-09-14,20025.05,False
18,9,2011-04-08,18891.24,False
9,36,2011-11-04,1484.84,False
29,7,2012-04-27,10090.73,False
41,56,2010-06-25,10228.37,False
41,29,2011-10-14,4528.36,False
8,41,2011-09-02,1850.5,False
11,12,2012-09-14,3858.42,False
24,82,2010-10-15,20384.56,False
21,12,2012-04-27,2891.98,False
32,19,2012-06-15,3177.13,False
19,44,2012-08-10,5363.42,False
8,30,2012-02-17,2882.4,False
10,80,2010-12-03,153.98,False
28,40,2010-09-24,43166.28,False
36,21,2011-02-25,190.72,False
16,3,2012-10-05,6766.59,False
11,93,2010-07-30,26553.64,False
32,60,2011-04-15,677.6,False
26,96,2011-06-24,22853.28,False
31,41,2010-08-13,1427.0,False
24,96,2011-05-13,11791.78,False
36,10,2011-08-26,182.42,False
42,98,2011-05-20,5990.78,False
12,60,2011-05-20,404.8,False
18,11,2012-04-13,11162.42,False
33,40,2011-07-08,5005.97,False
10,1,2010-06-04,27739.8,False
18,6,2011-11-18,4696.09,False
34,79,2011-01-21,15459.59,False
35,90,2010-06-25,17324.05,False
38,93,2012-08-17,19136.59,False
1,27,2010-10-15,1208.8,False
16,8,2012-07-20,13872.35,False
20,45,2010-03-12,2.96,False
29,92,2012-08-10,25749.92,False
6,49,2011-05-27,10184.33,False
31,85,2012-09-28,1213.43,False
9,44,2012-03-30,2934.16,False
11,35,2011-07-22,4387.15,False
9,72,2011-10-28,32034.2,False
14,93,2012-09-07,61903.71,True
22,22,2012-06-29,11219.41,False
40,4,2012-05-25,24282.47,False
20,28,2011-03-18,1084.93,False
7,85,2012-05-25,2061.75,False
29,98,2010-11-05,16.5,False
32,51,2010-05-14,36.07,False
27,19,2012-07-13,1331.66,False
40,10,2012-08-17,20917.07,False
19,44,2012-08-31,4831.2,False
45,31,2012-06-01,1929.94,False
24,30,2010-11-19,2349.02,False
26,38,2012-06-22,87927.47,False
1,56,2012-06-01,5118.98,False
12,26,2012-06-01,12721.0,False
1,51,2010-05-28,77.84,False
9,54,2011-09-23,50.3,False
23,79,2010-04-30,27050.27,False
40,60,2010-03-19,88.0,False
17,1,2011-01-14,13835.84,False
27,37,2010-10-08,3097.55,False
39,92,2011-10-14,112510.78,False
8,12,2011-05-13,6497.42,False
25,37,2011-05-27,2764.69,False
28,42,2012-09-28,7245.71,False
45,71,2011-09-23,3272.12,False
42,7,2012-01-06,2027.95,False
2,30,2010-03-12,5426.0,False
25,1,2011-09-30,18402.05,False
35,1,2011-10-14,16643.59,False
22,2,2012-06-01,52494.07,False
8,41,2012-07-20,985.42,False
16,98,2011-10-28,39.9,False
3,12,2011-08-26,1905.97,False
8,11,2012-09-28,13820.15,False
37,38,2012-07-27,65338.19,False
7,71,2010-11-05,1629.72,False
6,92,2012-07-27,95288.21,False
29,60,2011-05-20,114.4,False
4,36,2012-02-10,2457.16,True
41,5,2012-02-24,29177.57,False
45,30,2010-08-27,2746.78,False
40,87,2012-02-17,23979.06,False
21,18,2011-12-16,34094.71,False
4,26,2011-09-02,15579.37,False
25,11,2011-07-08,13357.44,False
39,16,2010-08-06,24443.77,False
2,49,2011-03-04,24288.01,False
45,28,2010-03-05,939.88,False
8,94,2011-06-24,25425.65,False
1,90,2011-12-02,83052.32,False
3,36,2012-10-05,316.19,False
45,8,2012-08-03,33538.54,False
9,23,2012-04-13,11039.48,False
28,92,2012-04-20,88358.68,False
21,5,2012-03-02,19449.26,False
14,23,2012-01-20,28013.09,False
6,87,2012-06-22,45532.86,False
33,7,2012-02-03,189.41,False
37,10,2011-07-22,367.88,False
7,54,2011-05-27,5.88,False
31,41,2011-03-04,659.0,False
26,25,2011-04-29,7176.97,False
45,98,2011-10-14,996.4,False
24,71,2010-09-03,4574.88,False
34,37,2010-08-06,2371.75,False
21,31,2011-11-11,3758.44,False
39,60,2011-09-09,316.8,True
24,2,2011-04-22,40810.32,False
12,22,2011-03-04,14945.53,False
4,31,2011-04-08,2138.16,False
25,25,2010-07-09,7157.61,False
21,97,2010-12-24,3096.6,False
32,14,2012-02-17,16236.77,False
27,67,2010-05-07,25002.37,False
1,91,2010-04-23,56051.87,False
13,93,2011-09-02,53599.49,False
28,26,2010-04-30,10392.87,False
23,97,2010-04-30,3634.99,False
17,46,2012-03-16,26064.65,False
41,48,2012-09-07,1299.0,True
5,34,2010-11-12,2946.5,False
36,97,2012-09-21,5349.38,False
33,3,2010-06-25,140.46,False
40,98,2012-02-03,6932.23,False
6,46,2012-07-06,35244.11,False
13,6,2012-02-10,4763.85,True
40,85,2011-12-30,2510.47,True
11,95,2011-05-27,74613.13,False
15,72,2010-08-27,47659.41,False
8,35,2011-09-02,2150.27,False
6,42,2011-02-04,7975.66,False
39,38,2011-05-13,37824.81,False
14,72,2010-04-23,91440.43,False
33,94,2011-08-12,29684.97,False
31,72,2012-07-13,34986.8,False
7,82,2010-07-09,10172.07,False
12,93,2012-07-27,668.3,False
8,21,2010-12-17,7426.22,False
23,46,2010-02-19,34472.15,False
9,54,2011-07-15,33.88,False
12,93,2010-07-23,386.86,False
23,2,2011-07-08,67288.77,False
19,38,2011-05-06,85837.27,False
21,46,2010-02-26,16428.28,False
13,97,2012-06-15,31842.26,False
15,55,2012-04-27,3744.85,False
25,17,2011-07-08,7208.72,False
32,29,2011-01-07,3345.55,False
4,34,2010-03-26,17242.5,False
2,90,2010-04-23,90405.36,False
20,13,2010-05-21,54308.21,False
40,20,2012-01-06,2057.4,False
44,85,2010-06-25,10.84,False
26,5,2012-05-11,9917.56,False
45,41,2011-04-29,3204.5,False
20,94,2012-06-08,75674.84,False
28,98,2010-02-05,13768.1,False
17,42,2012-04-06,4918.51,False
40,36,2011-05-20,540.0,False
41,41,2011-06-10,615.67,False
34,46,2011-07-01,16973.72,False
39,97,2010-03-19,20781.81,False
29,72,2010-04-16,26692.43,False
18,30,2011-04-01,7377.5,False
2,67,2011-12-09,12368.29,False
23,72,2011-11-25,347680.08,True
33,46,2010-08-13,1683.15,False
27,46,2012-01-27,26626.18,False
5,14,2010-05-14,4193.08,False
9,92,2011-03-18,11219.22,False
41,82,2010-03-12,12909.44,False
33,3,2010-10-29,176.58,False
43,25,2012-02-17,64.86,False
14,16,2010-03-12,18217.36,False
2,79,2012-08-03,39327.22,False
25,5,2011-11-11,17941.96,False
4,60,2012-08-17,369.0,False
31,49,2010-12-24,4930.5,False
11,30,2012-08-10,6273.38,False
21,97,2011-09-02,3043.82,False
27,52,2012-07-27,1857.21,False
18,59,2012-10-26,169.82,False
39,90,2012-06-29,80753.69,False
12,91,2010-10-29,5494.68,False
28,32,2012-03-23,6630.12,False
24,50,2012-10-19,1151.0,False
28,14,2010-08-13,14206.95,False
31,56,2012-07-06,1199.71,False
35,71,2012-05-25,9989.37,False
43,7,2011-01-28,358.15,False
30,83,2010-06-18,2326.69,False
10,6,2011-05-06,11870.4,False
18,90,2010-06-04,14954.97,False
15,55,2012-06-29,4500.74,False
5,13,2011-02-25,10446.21,False
1,85,2011-06-10,2650.03,False
22,98,2011-07-01,481.63,False
4,6,2010-07-30,8919.54,False
35,42,2010-08-13,11340.53,False
20,31,2010-12-24,11233.85,False
24,96,2011-02-11,11421.87,True
16,38,2010-04-30,46229.56,False
25,97,2010-12-03,2913.39,False
17,98,2010-06-25,0.48,False
32,67,2010-12-03,9454.98,False
37,28,2011-02-04,208.0,False
26,9,2012-03-23,10887.98,False
26,83,2011-07-22,3227.47,False
15,30,2011-08-26,3161.0,False
12,85,2012-01-27,1809.34,False
42,8,2012-02-17,20754.01,False
19,47,2011-04-15,-499.0,False
39,34,2011-06-24,15913.91,False
22,19,2010-04-23,0.5,False
5,59,2011-09-23,7.48,False
13,37,2011-11-04,3324.45,False
25,90,2010-06-25,11143.97,False
21,8,2011-01-28,18392.72,False
1,36,2012-05-11,1832.0,False
38,92,2012-08-24,44840.83,False
15,4,2011-04-29,10782.77,False
25,24,2011-07-01,3180.86,False
26,7,2012-03-16,12189.16,False
43,7,2011-07-29,262.87,False
26,79,2011-02-11,13441.94,True
10,20,2011-03-25,14994.38,False
9,2,2011-09-09,24148.55,True
4,47,2010-04-02,19.97,False
39,29,2011-05-06,5195.92,False
21,46,2010-12-10,21415.97,False
17,95,2011-05-27,52321.17,False
18,95,2011-07-22,60614.45,False
32,5,2011-06-03,13664.07,False
36,21,2010-12-10,198.33,False
21,19,2011-12-30,1240.67,True
10,80,2012-02-24,457.66,False
17,13,2010-07-30,24606.97,False
17,20,2010-12-03,2365.19,False
1,12,2012-03-30,12109.21,False
41,97,2010-04-30,16135.28,False
18,5,2011-08-12,16083.65,False
33,79,2012-10-19,12346.48,False
5,40,2011-08-12,17757.18,False
40,11,2010-10-01,11007.0,False
39,17,2011-02-25,10031.35,False
32,18,2011-11-04,14678.72,False
15,30,2011-06-17,3535.2,False
26,90,2010-12-10,61224.5,False
1,96,2010-10-22,31057.77,False
7,80,2010-03-26,12.5,False
25,95,2012-08-17,48220.58,False
36,4,2011-08-26,9159.74,False
30,5,2011-07-15,495.92,False
7,13,2010-04-23,12107.31,False
10,23,2010-02-05,66322.9,False
21,87,2011-04-15,6879.28,False
26,32,2011-07-29,4702.39,False
43,17,2010-12-31,796.13,True
24,55,2011-07-15,9792.08,False
18,67,2011-06-24,12486.39,False
22,6,2010-08-20,5659.02,False
17,6,2011-07-29,5277.52,False
17,23,2011-02-25,9435.65,False
34,8,2012-07-13,26538.23,False
25,50,2012-07-20,2667.0,False
24,22,2011-12-09,11768.93,False
22,19,2012-03-02,1409.29,False
32,54,2011-12-09,17.0,False
7,1,2011-09-02,8687.68,False
28,54,2011-12-23,58.36,False
15,95,2011-06-10,33049.97,False
23,85,2011-01-14,3377.29,False
11,42,2011-06-10,5564.88,False
11,21,2012-03-30,8585.75,False
32,97,2012-01-13,17074.91,False
16,30,2010-12-17,986.5,False
40,90,2010-09-10,61352.33,True
41,4,2012-08-31,34464.05,False
32,41,2011-01-14,516.96,False
39,44,2011-04-15,3682.99,False
7,10,2012-07-20,19878.55,False
5,32,2012-03-02,2160.22,False
43,85,2010-08-27,86.49,False
43,72,2011-12-30,110.07,True
20,18,2010-08-20,60.0,False
29,58,2010-07-02,2630.0,False
43,1,2012-10-26,10452.71,False
2,87,2011-09-02,25586.38,False
5,35,2012-09-14,353.19,False
34,93,2012-10-05,33536.62,False
21,34,2010-09-24,13765.5,False
27,32,2012-05-04,8181.11,False
23,2,2011-01-28,54160.2,False
43,92,2010-07-09,90329.17,False
11,81,2012-03-30,11986.26,False
19,4,2010-11-19,29957.11,False
